id,title,vote_average,vote_count,release_date,runtime,overview,poster_path,genres,production_companies,production_countries
49530,In Time,6.953,10556,2011-10-27,109,"In the not-too-distant future the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest try to negotiate for their immortality. A poor young man who comes into a fortune of time, though too late to help his mother from dying. He ends up on the run from a corrupt police force known as 'time keepers'.",/3Mwj2sIONQckOZP3YwsUXF7U5I4.jpg,"Action, Thriller, Science Fiction","New Regency Pictures, Strike Entertainment",United States of America
812,Aladdin,7.645,10547,1992-11-25,95,"Princess Jasmine grows tired of being forced to remain in the palace, so she sneaks out into the marketplace, in disguise, where she meets street urchin Aladdin. The couple falls in love, although Jasmine may only marry a prince. After being thrown in jail, Aladdin becomes embroiled in a plot to find a mysterious lamp, with which the evil Jafar hopes to rule the land.",/fhyun1mja3WwQsYr1a3x1x9BttP.jpg,"Animation, Family, Adventure, Fantasy, Romance","Walt Disney Pictures, Walt Disney Feature Animation",United States of America
490132,Green Book,8.242,10542,2018-11-16,130,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,"Drama, Comedy","Participant, DreamWorks Pictures, Cinetic Media",United States of America
38757,Tangled,7.599,10539,2010-11-24,100,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.",/ym7Kst6a4uodryxqbGOxmewF235.jpg,"Animation, Family","Walt Disney Animation Studios, Walt Disney Pictures",United States of America
8358,Cast Away,7.662,10531,2000-12-22,143,"Chuck Nolan, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg,"Adventure, Drama","Playtone, ImageMovers, 20th Century Fox, DreamWorks Pictures",United States of America
36657,X-Men,6.996,10530,2000-07-13,104,"Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",/bRDAc4GogyS9ci3ow7UnInOcriN.jpg,"Adventure, Action, Science Fiction","The Donners' Company, Bad Hat Harry Productions, 20th Century Fox",United States of America
93456,Despicable Me 2,6.916,10523,2013-06-26,98,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,/5Fh4NdoEnCjCK9wLjdJ9DJNFl2b.jpg,"Animation, Comedy, Family","Illumination, Universal Pictures",United States of America
9502,Kung Fu Panda,7.24,10503,2008-06-04,90,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg,"Action, Adventure, Animation, Family, Comedy","DreamWorks Animation, Paramount",United States of America
1858,Transformers,6.8,10477,2007-06-27,143,Young teenager Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.,/phAFhKOEhOGLIuH0brr5EenAckY.jpg,"Adventure, Science Fiction, Action","DreamWorks Pictures, di Bonaventura Pictures, Tom DeSanto/Don Murphy Production",United States of America
601,E.T. the Extra-Terrestrial,7.512,10467,1982-06-11,115,"An alien is left behind on Earth and saved by the 10-year-old Elliot who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliot, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.",/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg,"Science Fiction, Adventure, Family, Fantasy","Universal Pictures, Amblin Entertainment",United States of America
8681,Taken,7.387,10432,2008-02-18,94,"While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",/y5Va1WXDX6nZElVirPrGxf6w99B.jpg,"Action, Thriller","Wintergreen Productions, EuropaCorp, M6 Films, Grive Productions, TPS Star, M6, All Pictures Media, 20th Century Fox, Canal+","France, United States of America"
351286,Jurassic World: Fallen Kingdom,6.548,10431,2018-06-22,129,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",/2CQ53CuWD1KdlOkEWhJcEVjqKn4.jpg,"Action, Adventure, Science Fiction, Thriller","Amblin Entertainment, Universal Pictures",United States of America
115,The Big Lebowski,7.842,10390,1998-03-06,117,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",/3bv6WAp6BSxxYvB5ozKFUYuRA8C.jpg,"Comedy, Crime","Gramercy Pictures, PolyGram Filmed Entertainment, Working Title Films","United Kingdom, United States of America"
119450,Dawn of the Planet of the Apes,7.306,10321,2014-06-26,130,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,"Science Fiction, Action, Drama, Thriller","TSG Entertainment, Chernin Entertainment, Ingenious Media",United States of America
207,Dead Poets Society,8.312,10311,1989-06-02,128,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",/ai40gM7SUaGA6fthvsd87o8IQq4.jpg,Drama,"Touchstone Pictures, Silver Screen Partners IV, A Steven Haft Production, Witt/Thomas Productions",United States of America
372058,Your Name.,8.514,10303,2016-08-26,106,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",/q719jXXEzOoYaps6babgKnONONX.jpg,"Romance, Animation, Drama","CoMix Wave Films, TOHO, KADOKAWA, East Japan Marketing & Communications, AMUSE, voque ting, Lawson Entertainment, 4Kids Entertainment",Japan
338952,Fantastic Beasts: The Crimes of Grindelwald,6.876,10203,2018-11-14,134,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",/fMMrl8fD9gRCFJvsx0SuFwkEOop.jpg,"Fantasy, Adventure, Family","Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America"
562,Die Hard,7.775,10202,1988-07-15,131,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",/yFihWxQcmqcaBR31QM6Y8gT6aYV.jpg,"Action, Thriller","Gordon Company, Silver Pictures, 20th Century Fox",United States of America
291805,Now You See Me 2,6.83,10172,2016-06-02,129,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",/A81kDB6a1K86YLlcOtZB27jriJh.jpg,"Crime, Thriller, Action, Mystery","Summit Entertainment, Lionsgate, K/O Paper Products, TIK Films","Hong Kong, United States of America"
771,Home Alone,7.412,10140,1990-11-16,103,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before Christmas Day.",/9wSbe4CwObACCQvaUVhWQyLR5Vz.jpg,"Comedy, Family","Hughes Entertainment, 20th Century Fox",United States of America
604,The Matrix Reloaded,7.039,10128,2003-05-15,138,"Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has fixed Neo as his next target.",/9TGHDvWrqKBzwDxDodHYXEmOE6J.jpg,"Adventure, Action, Thriller, Science Fiction","Village Roadshow Pictures, Silver Pictures, NPV Entertainment",United States of America
953,Madagascar,6.892,10103,2005-05-25,86,"Alex the lion is the king of the urban jungle, the main attraction at New York's Central Park Zoo. He and his best friends—Marty the zebra, Melman the giraffe and Gloria the hippo—have spent their whole lives in blissful captivity before an admiring public and with regular meals provided for them. Not content to leave well enough alone, Marty lets his curiosity get the better of him and makes his escape—with the help of some prodigious penguins—to explore the world.",/zMpJY5CJKUufG9OTw0In4eAFqPX.jpg,"Family, Animation, Adventure, Comedy","DreamWorks Pictures, Pacific Data Images, DreamWorks Animation",United States of America
266856,The Theory of Everything,7.86,10069,2014-11-26,123,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",/wucOQrqihOtHToP7UAPKMFRJ9LL.jpg,"Drama, Romance",Working Title Films,United Kingdom
